date,hashrate
2021-05-10 0:00:00,184404830.1
2021-05-11 0:00:00,176209059.9
2021-05-12 0:00:00,176209059.9
2021-05-13 0:00:00,185896531.3
2021-05-14 0:00:00,166839065.3
2021-05-15 0:00:00,153143321.1
2021-05-16 0:00:00,164348930
2021-05-17 0:00:00,150653185.8
2021-05-18 0:00:00,124506765.1
2021-05-19 0:00:00,155633456.4
2021-05-20 0:00:00,139447577
2021-05-21 0:00:00,136957441.7
2021-05-22 0:00:00,144427847.6
2021-05-23 0:00:00,148163050.5
2021-05-24 0:00:00,156878524.1
2021-05-25 0:00:00,153143321.1
2021-05-26 0:00:00,151898253.5
2021-05-27 0:00:00,145672915.2
2021-05-28 0:00:00,148163050.5
2021-05-29 0:00:00,144427847.6
2021-05-30 0:00:00,151858199.8
2021-05-31 0:00:00,147526659
2021-06-01 0:00:00,148572947.4
2021-06-02 0:00:00,173683868.1
2021-06-03 0:00:00,153804389.2
2021-06-04 0:00:00,137063775.4
2021-06-05 0:00:00,137063775.4
2021-06-06 0:00:00,156943254.3
2021-06-07 0:00:00,139156352.1
2021-06-08 0:00:00,155896965.9
2021-06-09 0:00:00,131832333.6
2021-06-10 0:00:00,123462026.7
2021-06-11 0:00:00,109860278
2021-06-12 0:00:00,138110063.8
2021-06-13 0:00:00,136724465.1
2021-06-14 0:00:00,133766696.2
2021-06-15 0:00:00,129803238.6
2021-06-16 0:00:00,121876323.2
2021-06-17 0:00:00,128812374.1
2021-06-18 0:00:00,122867187.6
2021-06-19 0:00:00,102059034.9
2021-06-20 0:00:00,104040763.7
2021-06-21 0:00:00,104040763.7
2021-06-22 0:00:00,90168661.9
2021-06-23 0:00:00,100077306.1
2021-06-24 0:00:00,104040763.7
2021-06-25 0:00:00,108995085.8
2021-06-26 0:00:00,88186933.06
2021-06-27 0:00:00,58461000.57
2021-06-28 0:00:00,86205204.23
2021-06-29 0:00:00,89177797.48
2021-06-30 0:00:00,88186933.06
2021-07-01 0:00:00,94132119.56
2021-07-02 0:00:00,89177797.48
2021-07-03 0:00:00,98706076.21
2021-07-04 0:00:00,82108836.08
2021-07-05 0:00:00,94246664.02
2021-07-06 0:00:00,101386562.8
2021-07-07 0:00:00,87820755.11
2021-07-08 0:00:00,99244593.17
2021-07-09 0:00:00,93532674.14
2021-07-10 0:00:00,114952370.5
2021-07-11 0:00:00,89248734.87
2021-07-12 0:00:00,89962724.75
2021-07-13 0:00:00,97102623.54
2021-07-14 0:00:00,121378279.4
2021-07-15 0:00:00,91390704.5
2021-07-16 0:00:00,107098481.8
2021-07-17 0:00:00,101997588.1
2021-07-18 0:00:00,97872242.09
2021-07-19 0:00:00,115543619.1
2021-07-20 0:00:00,82919538.44
2021-07-21 0:00:00,98551910.44
2021-07-22 0:00:00,103989257.2
2021-07-23 0:00:00,91755226.96
2021-07-24 0:00:00,104668925.6
